ID,Title,Genres,Rating,Year,Numrate,Runtime,Image,Directors,Writers,Stars
tt3471098,Maggie's Plan,"Romantic Comedy, Comedy, Drama, Romance",6.2,2015,19K,98,"https://m.media-amazon.com/images/M/MV5BYWI1MDRmNTItYTFmZS00MjFmLWI4OTEtODQ0N2M3OGRjOWY4XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Rebecca Miller,"Rebecca Miller, Karen Rinaldi","Greta Gerwig, Ethan Hawke, Julianne Moore"
tt1293842,The Winning Season,"Basketball, Comedy, Sport",6.6,2009,7.4K,104,"https://m.media-amazon.com/images/M/MV5BMTMwMzkwODE3Ml5BMl5BanBnXkFtZTcwMDY3MTE3Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Jim Strouse,Jim Strouse,"Sam Rockwell, Emma Roberts, Rob Corddry"
tt0315543,Open Hearts,"Drama, Romance",7.5,2002,11K,113,"https://m.media-amazon.com/images/M/MV5BZjdmNjdjMjctOWU0Ni00OTIzLWFkODUtYzZmNDdlNjAxNTkzXkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg",Susanne Bier,"Susanne Bier, Anders Thomas Jensen","Sonja Richter, Nikolaj Lie Kaas, Mads Mikkelsen"
tt1318044,American Virgin,Comedy,4.3,2009,8.3K,88,"https://m.media-amazon.com/images/M/MV5BMjc2OGVmOWItNGZkZi00ODE1LTg2ZWUtMTMwMDBkMjQ0NTk4XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Clare Kilner,Jeff Seeman,"Jenna Dewan, Bo Burnham, Brianne Davis"
tt0857265,Sleuth,"Crime, Drama, Mystery, Thriller",6.3,2007,33K,88,"https://m.media-amazon.com/images/M/MV5BZWZhNDU2MTMtOGJmZi00ZmQ0LWJkY2QtMTU0OGM0Zjg1YzRjXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Kenneth Branagh,"Anthony Shaffer, Harold Pinter","Michael Caine, Jude Law, Harold Pinter"
tt22939186,Arcadian,"Monster Horror, Action, Drama, Horror, Sci-Fi, Thriller",5.5,2024,23K,92,"https://m.media-amazon.com/images/M/MV5BYmQ0OTU4MDUtOTM5Yi00Y2QwLThhYTMtZGFmOWU2ZTU0Y2VlXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Benjamin Brewer,Mike Nilon,"Nicolas Cage, Jaeden Martell, Maxwell Jenkins"
tt0384537,Silent Hill,"Monster Horror, Supernatural Horror, Horror, Mystery",6.5,2006,252K,125,"https://m.media-amazon.com/images/M/MV5BYTczZmZlZmEtODU4ZS00YzgzLThiMDUtMGE0ZmJhYzdhZGY5XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Christophe Gans,Roger Avary,"Radha Mitchell, Laurie Holden, Sean Bean"
tt4364194,The Peanut Butter Falcon,"Coming-of-Age, Quest, Quirky Comedy, Adventure, Comedy, Drama",7.6,2019,113K,97,"https://m.media-amazon.com/images/M/MV5BYjgxZTE4NDctZTM1MC00YjIwLTk0MmMtNWFkZGUwMGE2ZjNhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Tyler Nilson, Michael Schwartz","Tyler Nilson, Michael Schwartz","Zack Gottsagen, Ann Pierce, Dakota Johnson"
tt0375679,Crash,"Tragedy, Crime, Drama, Thriller",7.7,2004,455K,112,"https://m.media-amazon.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paul Haggis,"Paul Haggis, Bobby Moresco","Don Cheadle, Sandra Bullock, Thandiwe Newton"
tt12616480,Slingshot,"Space Sci-Fi, Sci-Fi, Thriller",5.7,2024,9.1K,108,"https://m.media-amazon.com/images/M/MV5BMWQyZGNlODctNGFkOC00NzNlLTk1YTItZDgzMDc1OGZiMjlhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mikael Håfström,"R. Scott Adams, Nathan Parker","Casey Affleck, Laurence Fishburne, Emily Beecham"
tt0489282,Strange Wilderness,"Stoner Comedy, Adventure, Comedy",5.2,2008,23K,87,"https://m.media-amazon.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg",Fred Wolf,"Peter Gaulke, Fred Wolf","Steve Zahn, Allen Covert, Justin Long"
tt3628584,Barbershop: The Next Cut,"Comedy, Drama",5.9,2016,17K,111,"https://m.media-amazon.com/images/M/MV5BMzUxMzM5MjIxNF5BMl5BanBnXkFtZTgwMDk1NzMzNzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Malcolm D. Lee,"Kenya Barris, Tracy Oliver, Mark Brown","Ice Cube, Regina Hall, Anthony Anderson"
tt0492956,The Game Plan,"Football, Comedy, Family, Sport",6.4,2007,102K,110,"https://m.media-amazon.com/images/M/MV5BYjIzMDQ1ZDctNTUwOC00YmQyLTlhZGItNDIwZDIwMjcxMzVjXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Andy Fickman,"Nichole Millard, Kathryn Price, Audrey Wells","Dwayne Johnson, Kyra Sedgwick, Madison Pettis"
tt6878306,News of the World,"Quest, Action, Adventure, Drama, Western",6.8,2020,98K,118,"https://m.media-amazon.com/images/M/MV5BZTExOGFiOTMtYjM3Mi00NDBjLTgxMWUtMzExM2Q2OGY2ODMxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paul Greengrass,"Paul Greengrass, Luke Davies, Paulette Jiles","Tom Hanks, Helena Zengel, Tom Astor"
tt26612950,The Teachers' Lounge,"Psychological Drama, Drama",7.4,2023,26K,98,"https://m.media-amazon.com/images/M/MV5BOTkwZDgzNzgtMDBiZC00Y2M2LWI3MmUtZDM2Zjk1ZDc1YWJiXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ilker Çatak,"Johannes Duncker, Ilker Çatak","Leonie Benesch, Anne-Kathrin Gummich, Rafael Stachowiak"
tt3152592,Scoob!,"Computer Animation, Whodunnit, Adventure, Animation, Comedy, Family, Fantasy, Mystery, Sci-Fi",5.6,2020,31K,93,"https://m.media-amazon.com/images/M/MV5BNzUzMDk2ZDQtNWQ2ZC00NmQ0LTg2ODItZDc0MjA3YzVhNTE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Tony Cervone,"Adam Sztykiel, Jack C. Donaldson, Derek Elliott","Will Forte, Mark Wahlberg, Jason Isaacs"
tt14128670,Kimi,"Cyber Thriller, Crime, Drama, Mystery, Thriller",6.3,2022,41K,89,"https://m.media-amazon.com/images/M/MV5BYjhkNzI4NWItOTFjNi00Y2VjLTkwZTktMjdlNWU0NWViMWI5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Steven Soderbergh,David Koepp,"Zoë Kravitz, Byron Bowers, Rita Wilson"
tt2385104,D-Day,"Action, Thriller",7.2,2013,10K,153,"https://m.media-amazon.com/images/M/MV5BMTk4MDQzMjU3M15BMl5BanBnXkFtZTcwMDY1NzA4OQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",Nikkhil Advani,"Nikkhil Advani, Ritesh Shah, Suresh Nair","Irrfan Khan, Rishi Kapoor, Arjun Rampal"
tt1148200,Chain Letter,"Slasher Horror, Splatter Horror, Teen Horror, Horror, Mystery",4.1,2010,5.8K,96,"https://m.media-amazon.com/images/M/MV5BOTU4MDE4MDE2OF5BMl5BanBnXkFtZTcwMDQ0Njg4Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Deon Taylor,"Deon Taylor, Michael J. Pagan, Thomas Fenton","Nikki Reed, Keith David, Brad Dourif"
tt8637440,The Climb,"Comedy, Drama",6.7,2019,5.3K,98,"https://m.media-amazon.com/images/M/MV5BZDAyN2JiYzUtMGNhYS00ZWMyLTg1MTUtOGEzYjViZjFhOTE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Angelo Covino,"Michael Angelo Covino, Kyle Marvin","Kyle Marvin, Michael Angelo Covino, Gayle Rankin"
tt5268348,Generation Wealth,Documentary,6.6,2018,5.8K,105,"https://m.media-amazon.com/images/M/MV5BMjQxNDU1NDMyOV5BMl5BanBnXkFtZTgwMzUyNTA2NDM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Lauren Greenfield,Lauren Greenfield,"Lauren Greenfield, Bret Easton Ellis, Paris Cronin"
tt0422783,Music Within,"Biography, Comedy, Drama, Music, Romance, War",7.2,2007,6.1K,94,"https://m.media-amazon.com/images/M/MV5BMTgwMDgwNzU5Nl5BMl5BanBnXkFtZTcwOTUwMDU1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Steven Sawalich,"Bret McKinney, Mark Andrew Olsen, Kelly Kennemer","Ron Livingston, Melissa George, Michael Sheen"
tt1482459,The Lorax,"Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy, Musical",6.4,2012,136K,86,"https://m.media-amazon.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Chris Renaud, Kyle Balda","Dr. Seuss, Cinco Paul, Ken Daurio","Zac Efron, Taylor Swift, Danny DeVito"
tt0817177,Flipped,"Feel-Good Romance, Comedy, Drama, Romance",7.7,2010,102K,90,"https://m.media-amazon.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Rob Reiner,"Rob Reiner, Andrew Scheinman, Wendelin Van Draanen","Madeline Carroll, Callan McAuliffe, Rebecca De Mornay"
tt0317740,The Italian Job,"Caper, Car Action, Heist, Action, Crime, Thriller",7.0,2003,398K,111,"https://m.media-amazon.com/images/M/MV5BMjJjNzc5YjAtZjU2Ni00ZjVkLTkzYmItM2E2NDM0NWE1YmJhXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",F. Gary Gray,"Troy Kennedy Martin, Donna Powers, Wayne Powers","Donald Sutherland, Mark Wahlberg, Edward Norton"
tt0298130,The Ring,"Supernatural Horror, Horror, Mystery",7.1,2002,388K,115,"https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_QL75_UY281_CR0,0,190,281_.jpg",Gore Verbinski,"Ehren Kruger, Kôji Suzuki, Hiroshi Takahashi","Naomi Watts, Martin Henderson, Brian Cox"
tt15782690,In the Land of Saints and Sinners,"Contemporary Western, Period Drama, Political Thriller, Action, Crime, Thriller",6.4,2023,26K,106,"https://m.media-amazon.com/images/M/MV5BN2FkNTIzN2QtYmJkZS00NGI5LTliNjItZDZhNzliZDhiMGJkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Robert Lorenz,"Mark Michael McNally, Terry Loane","Kerry Condon, Desmond Eastwood, Conor MacNeill"
tt9024106,Unplanned,"Workplace Drama, Biography, Drama",5.5,2019,15K,109,"https://m.media-amazon.com/images/M/MV5BNzBjMjQ1YTAtYmMwMy00YTk0LTlmNDUtNDI4YjY0MmExZjI3XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg","Chuck Konzelman, Cary Solomon","Abby Johnson, Chuck Konzelman, Cary Solomon","Ashley Bratcher, Brooks Ryan, Robia Scott"
tt2707858,Yves Saint Laurent,"Costume Drama, Biography, Drama",6.2,2014,13K,106,"https://m.media-amazon.com/images/M/MV5BMjE3NDE1NDAyOF5BMl5BanBnXkFtZTgwMDg0NDQ0MTE@._V1_QL75_UX190_CR0,2,190,281_.jpg",Jalil Lespert,"Marie-Pierre Huster, Jalil Lespert, Jacques Fieschi","Pierre Niney, Guillaume Gallienne, Charlotte Le Bon"
tt5968274,The Angel,"Action, Biography, Drama, Thriller",6.7,2018,16K,114,"https://m.media-amazon.com/images/M/MV5BMTEzOTY5ODA2MDReQTJeQWpwZ15BbWU4MDI5NDkyMTYz._V1_QL75_UY281_CR1,0,190,281_.jpg",Ariel Vromen,"David Arata, Uri Bar-Joseph","Jordan Rocca, Marwan Kenzari, Henry Andrawes"
tt0297037,Brown Sugar,"Feel-Good Romance, Comedy, Drama, Music, Romance",6.5,2002,11K,109,"https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_QL75_UY281_CR1,0,190,281_.jpg",Rick Famuyiwa,"Michael Elliot, Rick Famuyiwa","Taye Diggs, Sanaa Lathan, Yasiin Bey"
tt8635092,Everybody's Talking About Jamie,"Coming-of-Age, Teen Drama, Biography, Comedy, Drama, Musical",6.5,2021,8K,115,"https://m.media-amazon.com/images/M/MV5BYWVkYzhkNzMtMGQzNC00NmNmLThkZTMtZTk0ZmM1M2U2MGI1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Jonathan Butterell, Dan Gillespie Sells, Tom MacRae","Tom MacRae, Jonathan Butterell, Dan Gillespie Sells","Max Harwood, Lauren Patel, Sarah Lancashire"
tt4572792,The Book of Henry,"Crime, Drama, Thriller",6.6,2017,30K,105,"https://m.media-amazon.com/images/M/MV5BMTYwNTc0NTM2NF5BMl5BanBnXkFtZTgwNjkyMjg4MTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Colin Trevorrow,Gregg Hurwitz,"Naomi Watts, Jaeden Martell, Jacob Tremblay"
tt6324278,Abominable,"Computer Animation, Adventure, Animation, Comedy, Family, Fantasy",7.0,2019,45K,97,"https://m.media-amazon.com/images/M/MV5BNDdiYTViMzQtNDhkZC00YTgzLWI2NWItODZkNjVlMDZkMDNiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Jill Culton, Todd Wilderman",Jill Culton,"Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor"
tt3766354,The Equalizer 2,"One-Person Army Action, Whodunnit, Action, Crime, Mystery, Thriller",6.7,2018,214K,121,"https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Antoine Fuqua,"Richard Wenk, Michael Sloan, Richard Lindheim","Denzel Washington, Pedro Pascal, Ashton Sanders"
tt0382625,The Da Vinci Code,"Conspiracy Thriller, Globetrotting Adventure, Suspense Mystery, Mystery, Thriller",6.6,2006,471K,149,"https://m.media-amazon.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_QL75_UX190_CR0,1,190,281_.jpg",Ron Howard,"Akiva Goldsman, Dan Brown","Tom Hanks, Audrey Tautou, Jean Reno"
tt5672290,The First Omen,"Supernatural Horror, Horror",6.5,2024,64K,119,"https://m.media-amazon.com/images/M/MV5BNWU0ZjM1YjYtMGZkZi00NTBiLTgxMGItMzVhZDgyZTkyY2ZhXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Arkasha Stevenson,"Tim Smith, Arkasha Stevenson, Keith Thomas","Nell Tiger Free, Ralph Ineson, Sonia Braga"
tt13397574,Mothers' Instinct,"Psychological Thriller, Drama, Thriller",6.3,2024,20K,94,"https://m.media-amazon.com/images/M/MV5BMDcwMDRhZjQtNTU0YS00YmZlLTk4ZWEtNWMyOTE2ZDI0NWUyXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Benoît Delhomme,"Sarah Conradt, Barbara Abel","Jessica Chastain, Anne Hathaway, Anders Danielsen Lie"
tt1645170,The Dictator,"Satire, Comedy",6.5,2012,349K,83,"https://m.media-amazon.com/images/M/MV5BM2IwMDM3ZmQtNjQ3NS00OTFiLWI5YzEtYWE3YjI5NTk3YzkwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Larry Charles,"Sacha Baron Cohen, Alec Berg, David Mandel","Sacha Baron Cohen, Anna Faris, John C. Reilly"
tt1230215,Not Fade Away,"Coming-of-Age, Period Drama, Teen Drama, Drama",6.0,2012,5K,112,"https://m.media-amazon.com/images/M/MV5BMzU2NDU2MzIyMl5BMl5BanBnXkFtZTcwMDk2NTY1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",David Chase,David Chase,"John Magaro, Jack Huston, Will Brill"
tt9016974,Synchronic,"Psychological Horror, Time Travel, Drama, Horror, Mystery, Sci-Fi, Thriller",6.2,2019,44K,102,"https://m.media-amazon.com/images/M/MV5BNDdjNzJhOGUtMDFkNS00OTEyLThiNGQtZWQ1MGFhYzk2YmM5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Justin Benson, Aaron Moorhead",Justin Benson,"Anthony Mackie, Jamie Dornan, Katie Aselton"
tt0200027,Riding in Cars with Boys,"Biography, Comedy, Drama",6.5,2001,31K,132,"https://m.media-amazon.com/images/M/MV5BZmQ3MjM3OTAtNDUwYy00NWM3LTljM2ItN2JhZTRlMDM3ZTcxXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Penny Marshall,"Beverly Donofrio, Morgan Ward","Drew Barrymore, Steve Zahn, Adam Garcia"
tt4139124,Keanu,"Buddy Comedy, Action, Comedy, Crime",6.2,2016,54K,100,"https://m.media-amazon.com/images/M/MV5BMTUwODA0NzQxMl5BMl5BanBnXkFtZTgwNzUyMjY3ODE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Peter Atencio,"Jordan Peele, Alex Rubens","Keegan-Michael Key, Jordan Peele, Tiffany Haddish"
tt1763264,No One Lives,"Psychological Horror, Slasher Horror, Splatter Horror, Horror, Thriller",6.0,2012,26K,86,"https://m.media-amazon.com/images/M/MV5BMjMzMzI0OTgwM15BMl5BanBnXkFtZTgwMzU5ODQxMDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Ryûhei Kitamura,David Cohen,"Luke Evans, Gary Grubbs, Adelaide Clemens"
tt6738136,Revenge,"Action, Drama, Horror, Thriller",6.4,2017,58K,108,"https://m.media-amazon.com/images/M/MV5BYzQzMzk5YjctNjdiMC00ZTIxLTg2MTUtNTNhNjg1YWJmNTViXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Coralie Fargeat,Coralie Fargeat,"Matilda Lutz, Kevin Janssens, Vincent Colombe"
tt6806448,Fast & Furious Presents: Hobbs & Shaw,"Car Action, Dark Comedy, Action, Adventure, Thriller",6.5,2019,247K,137,"https://m.media-amazon.com/images/M/MV5BNmU4OTA5NGYtMTFjMS00MzgxLWFjNTMtYjdlMThlYzc4M2M4XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",David Leitch,"Chris Morgan, Drew Pearce, Gary Scott Thompson","Dwayne Johnson, Jason Statham, Idris Elba"
tt19356262,Drive-Away Dolls,"Buddy Comedy, Quirky Comedy, Road Trip, Action, Comedy, Thriller",5.4,2024,23K,84,"https://m.media-amazon.com/images/M/MV5BNDFmNzc4OGItNWRiZS00Mzc0LWE4MjgtNjMzZTEzN2ZjNWY5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ethan Coen,"Ethan Coen, Tricia Cooke","Margaret Qualley, Geraldine Viswanathan, Beanie Feldstein"
tt5073620,Below Her Mouth,"Steamy Romance, Drama, Romance",5.5,2016,15K,94,"https://m.media-amazon.com/images/M/MV5BMjFiNDM4MWQtNmM4Zi00YWU1LWE1YmYtYzZkYjRhNWExZDY1XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",April Mullen,Stephanie Fabrizi,"Erika Linder, Natalie Krill, Sebastian Pigott"
tt0405325,Sky High,"Superhero, Teen Comedy, Action, Comedy, Family, Sci-Fi",6.3,2005,98K,100,"https://m.media-amazon.com/images/M/MV5BY2ExOGM1MDQtYmRjZS00NDAzLTlmMDAtMmE3YjQ1MzNlZTllXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mike Mitchell,"Paul Hernandez, Bob Schooley, Mark McCorkle","Kurt Russell, Kelly Preston, Michael Angarano"
tt0893382,Shine a Light,"Music Documentary, Biography, Documentary, Music",7.1,2008,12K,122,"https://m.media-amazon.com/images/M/MV5BYTg5ZTY5ZmQtNDA5NC00MTEyLTlmYWUtY2M1MTNiZTY4MmMyXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Martin Scorsese,"Mick Jagger, Keith Richards, Charlie Watts",
tt1583356,Rammbock: Berlin Undead,"Action, Drama, Horror, Sci-Fi, Thriller",6.3,2010,6.1K,63,"https://m.media-amazon.com/images/M/MV5BZDNlYzllZGQtNmY4ZC00MDhiLWEyNzAtYWRkYTFmMzc4YzBiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Marvin Kren,"Benjamin Hessler, Marvin Kren","Michael Fuith, Theo Trebs, Anka Graczyk"
tt3170902,Theeb,"Desert Adventure, Adventure, Drama, Thriller",7.2,2014,12K,100,"https://m.media-amazon.com/images/M/MV5BYmFkYjIxMWQtNDM0Ni00MWQ2LTkzZGMtNjk4ODlkY2Q4OWQyXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Naji Abu Nowar,"Naji Abu Nowar, Bassel Ghandour","Jacir Eid Al-Hwietat, Hussein Salameh Al-Sweilhiyeen, Hassan Mutlag Al-Maraiyeh"
tt0388789,Born Into Brothels: Calcutta's Red Light Kids,"News, Biography, Documentary",7.2,2004,18K,85,"https://m.media-amazon.com/images/M/MV5BMTY0Nzc4NDEwNl5BMl5BanBnXkFtZTcwMjMyNzcyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Zana Briski, Ross Kauffman","Zana Briski, Ross Kauffman","Kochi, Avijit Halder, Shanti Das"
tt1756750,Starbuck,"Comedy, Drama, Romance",7.2,2011,17K,109,"https://m.media-amazon.com/images/M/MV5BMjMyMDczMzU1OV5BMl5BanBnXkFtZTcwMzMwNzk1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ken Scott,"Ken Scott, Martin Petit","Patrick Huard, Julie Le Breton, Antoine Bertrand"
tt0313443,Out of Time,"Crime, Drama, Mystery, Thriller",6.5,2003,68K,105,"https://m.media-amazon.com/images/M/MV5BMjAxMTMzNTI5Ml5BMl5BanBnXkFtZTcwNDAwMTQ2NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Carl Franklin,Dave Collard,"Denzel Washington, Sanaa Lathan, Eva Mendes"
tt0494238,Inkheart,"Globetrotting Adventure, Supernatural Fantasy, Teen Fantasy, Adventure, Family, Fantasy",6.1,2008,84K,106,"https://m.media-amazon.com/images/M/MV5BZjMwY2M0MGQtYzBkYS00YWZkLTg0YWUtZThkMzcwNjRjOTJmXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Iain Softley,"David Lindsay-Abaire, Cornelia Funke","Brendan Fraser, Andy Serkis, Eliza Bennett"
tt0259484,Paid in Full,"True Crime, Action, Crime, Drama",7.0,2002,15K,97,"https://m.media-amazon.com/images/M/MV5BMThiOGVhNDctY2UyOS00NzNiLTkwNmItOWJjNDgzYjk0MmRhXkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg",Charles Stone III,"Azie Faison Jr., Austin Phillips, Matthew Cirulnick","Mekhi Phifer, Wood Harris, Chi McBride"
tt0240468,Kung Pow: Enter the Fist,"Martial Arts, Parody, Slapstick, Action, Comedy",6.2,2002,50K,81,"https://m.media-amazon.com/images/M/MV5BMDBkMDY0MTQtMzUzMS00OTk2LTlmNmItZmQ2ODc5MmEwMDA1XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Steve Oedekerk,Steve Oedekerk,"Steve Oedekerk, Fei Lung, Leo Lee"
tt1149362,The White Ribbon,"Costume Drama, Period Drama, Psychological Drama, Psychological Thriller, Drama, Mystery, Thriller",7.8,2009,80K,144,"https://m.media-amazon.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Haneke,Michael Haneke,"Christian Friedel, Ernst Jacobi, Leonie Benesch"
tt14209916,Cocaine Bear,"Dark Comedy, True Crime, Comedy, Crime, Thriller",5.9,2023,119K,95,"https://m.media-amazon.com/images/M/MV5BMjg3MmNiNWQtOWI1OS00MjE2LWFhYzYtMWY0NWRhZmVkMGFiXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Elizabeth Banks,Jimmy Warden,"Keri Russell, Alden Ehrenreich, O'Shea Jackson Jr."
tt0478970,Ant-Man,"Superhero, Action, Comedy, Sci-Fi",7.2,2015,747K,117,"https://m.media-amazon.com/images/M/MV5BMjM2NTQ5Mzc2M15BMl5BanBnXkFtZTgwNTcxMDI2NTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Peyton Reed,"Edgar Wright, Joe Cornish, Adam McKay","Paul Rudd, Michael Douglas, Corey Stoll"
tt2382009,Nymphomaniac: Vol. II,"Psychological Drama, Drama",6.6,2013,101K,124,"https://m.media-amazon.com/images/M/MV5BZDFlZGEwNzUtZWY2OS00MWE0LWEwMjEtMmUwZDQzZWRlYWRkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Lars von Trier,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Willem Dafoe"
tt3748172,Gerald's Game,"Psychological Horror, Psychological Thriller, Drama, Horror, Thriller",6.5,2017,136K,103,"https://m.media-amazon.com/images/M/MV5BNDA2ZjU5ZWMtMmQ4OS00ZTQzLWIwOWMtYTBmOTljYTIwNjM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mike Flanagan,"Mike Flanagan, Jeff Howard, Stephen King","Carla Gugino, Bruce Greenwood, Chiara Aurelia"
tt0421051,Daniel the Wizard,"Supernatural Fantasy, Comedy, Crime, Fantasy, Music",1.2,2004,15K,81,"https://m.media-amazon.com/images/M/MV5BYTk2NmUxNDUtMjlkZi00YzM0LWI0OWMtYjcxMWIwZGJhOGQ4XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Ulli Lommel,Ulli Lommel,"Daniel Küblböck, Ulli Lommel, Rudolf Waldemar Brem"
tt4966532,I Remember You,"Drama, Horror, Mystery, Thriller",6.1,2017,5.5K,105,"https://m.media-amazon.com/images/M/MV5BZGI0NGJjNTMtNjZhMy00ZDU4LWI4NTktMmNiYTM5ZmRmZGUzXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Óskar Thór Axelsson,"Óskar Thór Axelsson, Ottó Geir Borg, Yrsa Sigurðardóttir","Jóhannes Haukur Jóhannesson, Thorvaldur Kristjansson, Ágústa Eva Erlendsdóttir"
tt1251725,Bunny and the Bull,"Comedy, Drama",6.6,2009,5.2K,101,"https://m.media-amazon.com/images/M/MV5BNzQyMzk2NGEtNmRhZC00N2JjLTg1NTEtNGIzMzUyMjM1NTM2XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Paul King,Paul King,"Edward Hogg, Simon Farnaby, Verónica Echegui"
tt3311988,The Abandoned,"Horror, Mystery, Thriller",4.8,2015,5.7K,86,"https://m.media-amazon.com/images/M/MV5BMjMyNjIyNjM4MF5BMl5BanBnXkFtZTgwNzkzMjI2NzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",Eytan Rockaway,"Ido Fluk, Eytan Rockaway","Jason Patric, Louisa Krause, Mark Margolis"
